visitor_id,Last_Purchase_Date,Recency,Frequency,Monetary
1005779,39:14.0,84,1,1
1107997,14:09.0,31,1,1
1144107,02:48.0,4,1,1
960661,04:20.0,93,1,1
532444,01:31.0,91,1,1
1290573,28:21.0,26,1,1
1100984,40:22.0,13,1,1
261301,56:51.0,110,1,1
809973,30:23.0,97,1,1
1175322,58:04.0,45,1,1
564990,34:25.0,125,1,1
42435,55:40.0,101,1,1
1255322,21:10.0,74,1,1
919682,33:52.0,52,1,1
672767,41:01.0,107,1,1
1161980,21:03.0,9,1,1
1391732,42:11.0,60,1,1
375095,33:00.0,54,1,1
1282744,15:37.0,15,1,1
1237022,12:43.0,18,1,1
132645,01:23.0,14,1,1
684128,31:28.0,72,1,1
953734,12:28.0,126,1,1
240222,13:18.0,61,1,1
158456,39:33.0,92,1,1
565943,18:26.0,72,1,1
1172388,28:11.0,113,1,1
891942,51:15.0,60,1,1
1385821,41:01.0,56,1,1
991381,43:44.0,94,1,1
1189783,59:30.0,77,1,1
418959,43:18.0,73,1,1
842413,33:24.0,71,1,1
1139670,55:21.0,70,1,1
622717,25:55.0,84,1,1
699342,34:57.0,42,1,1
141905,22:49.0,28,1,1
1120343,32:40.0,121,1,1
1236547,46:14.0,72,1,1
1362452,32:13.0,67,1,1
924551,59:03.0,60,1,1
95233,41:41.0,106,1,1
843535,36:11.0,96,1,1
566590,12:01.0,111,1,1
295384,24:15.0,52,1,1
908278,08:11.0,80,1,1
809220,52:39.0,30,1,1
832864,55:20.0,23,1,1
1325283,52:30.0,132,1,1
681489,20:54.0,116,1,1
251892,46:44.0,107,1,1
926821,45:48.0,84,1,1
1317254,28:45.0,22,1,1
551250,59:08.0,114,1,1
1372585,44:09.0,15,1,1
1174383,59:55.0,56,1,1
1331964,21:32.0,50,1,1
755363,35:32.0,2,1,1
343270,58:01.0,101,1,1
100852,28:20.0,43,1,1
667148,22:59.0,45,1,1
485680,23:35.0,34,1,1
911378,51:14.0,21,1,1
1232385,41:34.0,85,1,1
177537,05:22.0,80,1,1
481873,18:16.0,31,1,1
801898,06:39.0,50,1,1
1344782,57:12.0,14,1,1
902934,18:21.0,137,1,1
506467,20:03.0,106,1,1
467595,02:35.0,61,1,1
745877,08:06.0,127,1,1
25040,45:15.0,135,1,1
336360,53:37.0,79,1,1
1135803,54:07.0,127,1,1
885324,06:26.0,122,1,1
235387,36:08.0,87,1,1
503427,20:31.0,131,1,1
951816,50:23.0,55,1,1
344959,58:26.0,114,1,1
52674,50:01.0,91,1,1
711118,34:33.0,38,1,1
266582,26:29.0,94,1,1
689209,06:31.0,85,1,1
1108919,34:31.0,16,1,1
581495,44:22.0,115,1,1
742070,14:29.0,74,1,1
908905,49:03.0,78,1,1
595913,24:55.0,75,1,1
1355960,05:08.0,70,1,1
1088976,45:02.0,107,1,1
807288,11:44.0,78,1,1
1281851,02:35.0,72,1,1
757344,32:35.0,55,1,1
1018325,03:03.0,109,1,1
1148976,37:43.0,73,1,1
567526,57:48.0,69,1,1
1165524,55:15.0,81,1,1
370552,31:15.0,9,1,1
313346,02:43.0,23,1,1
967462,51:27.0,52,1,1
52860,11:18.0,92,1,1
866887,39:43.0,38,1,1
1145919,35:59.0,18,1,1
983841,48:40.0,8,1,1
1164313,57:16.0,117,1,1
178888,25:57.0,64,1,1
90902,33:08.0,53,1,1
45183,51:56.0,58,1,1
1090144,31:01.0,134,1,1
744188,37:21.0,123,1,1
508863,16:13.0,118,1,1
291285,39:33.0,38,1,1
79312,07:35.0,31,1,1
906695,09:12.0,10,1,1
1239003,05:59.0,118,1,1
1007362,04:05.0,90,1,1
1214715,42:34.0,32,1,1
752555,28:20.0,31,1,1
731015,11:49.0,49,1,1
1127021,10:33.0,103,1,1
424807,19:38.0,92,1,1
39272,28:54.0,82,1,1
19206,05:19.0,42,1,1
810342,31:53.0,39,1,1
719946,33:08.0,14,1,1
1205120,48:52.0,48,1,1
240176,16:03.0,46,1,1
666335,01:11.0,9,1,1
1278874,48:57.0,48,1,1
366436,16:05.0,105,1,1
1229806,44:32.0,94,1,1
835566,25:06.0,19,1,1
226943,59:48.0,124,1,1
1053559,58:50.0,31,1,1
772037,54:38.0,66,1,1
737341,24:11.0,22,1,1
967093,17:39.0,127,1,1
695074,06:35.0,81,1,1
1199945,16:23.0,79,1,1
1320417,12:19.0,45,1,1
153312,01:12.0,16,1,1
731052,09:49.0,29,1,1
434333,36:59.0,131,1,1
1316555,50:31.0,90,1,1
1329147,08:54.0,85,1,1
1385042,49:03.0,67,1,1
230847,00:37.0,48,1,1
555094,46:11.0,109,1,1
797023,04:51.0,22,1,1
1353452,29:07.0,134,1,1
1061336,01:19.0,20,1,1
1081894,39:14.0,77,1,1
853874,20:22.0,79,1,1
216984,51:16.0,64,1,1
795274,33:28.0,50,1,1
810900,06:51.0,100,1,1
1365958,14:32.0,94,1,1
1343903,52:07.0,45,1,1
962819,54:36.0,73,1,1
1041562,32:41.0,129,1,1
220379,29:07.0,125,1,1
1258911,44:41.0,73,1,1
801554,54:04.0,93,1,1
1082043,48:54.0,51,1,1
231740,00:50.0,74,1,1
397639,12:42.0,73,1,1
602027,12:59.0,19,1,1
138304,59:30.0,66,1,1
449026,03:44.0,42,1,1
1327853,04:29.0,59,1,1
882367,41:47.0,47,1,1
1351265,24:43.0,57,1,1
1129408,29:39.0,123,1,1
1208048,43:31.0,114,1,1
62489,14:04.0,100,1,1
97992,28:09.0,88,1,1
202835,52:30.0,44,1,1
395664,16:13.0,123,1,1
1251749,34:28.0,87,1,1
904880,44:23.0,116,1,1
1146952,09:30.0,62,1,1
839347,16:36.0,135,1,1
718852,04:00.0,128,1,1
1388288,35:01.0,111,1,1
1026772,46:14.0,36,1,1
324681,36:06.0,23,1,1
157614,40:33.0,117,1,1
1124622,15:37.0,8,1,1
661809,43:14.0,59,1,1
337316,22:03.0,30,1,1
842264,37:09.0,15,1,1
295358,31:11.0,60,1,1
130847,09:48.0,32,1,1
1384833,15:07.0,82,1,1
492432,41:59.0,37,1,1
843884,26:40.0,18,1,1
657633,37:07.0,52,1,1
535618,56:33.0,99,1,1
1245838,41:00.0,93,1,1
1032,28:50.0,84,1,1
1363631,59:58.0,46,1,1
607285,58:50.0,6,1,1
1220368,52:24.0,128,1,1
596591,49:50.0,95,1,1
315753,12:50.0,101,1,1
1244487,33:18.0,96,1,1
1143222,29:18.0,87,1,1
744474,53:52.0,57,1,1
721660,02:30.0,53,1,1
1270624,55:11.0,107,1,1
850173,45:55.0,109,1,1
802676,51:43.0,93,1,1
462027,46:00.0,106,1,1
592555,31:08.0,81,1,1
653076,20:02.0,39,1,1
1383834,35:06.0,17,1,1
665788,22:33.0,110,1,1
41278,29:14.0,123,1,1
470165,21:38.0,108,1,1
1184848,23:03.0,84,1,1
1019696,36:10.0,26,1,1
480593,32:26.0,109,1,1
432060,26:41.0,138,1,1
178925,22:01.0,127,1,1
1226883,49:27.0,80,1,1
494728,33:10.0,10,1,1
673007,35:48.0,84,1,1
284767,56:23.0,47,1,1
934704,38:24.0,54,1,1
576405,33:46.0,106,1,1
242520,50:54.0,95,1,1
542030,25:44.0,26,1,1
979550,13:03.0,22,1,1
754049,10:51.0,4,1,1
630803,42:30.0,102,1,1
168889,44:44.0,94,1,1
639216,04:28.0,115,1,1
193924,15:12.0,95,1,1
588181,12:17.0,126,1,1
48168,18:13.0,37,1,1
564895,24:48.0,8,1,1
1282824,20:42.0,126,1,1
189934,41:29.0,49,1,1
677046,40:42.0,87,1,1
90186,10:53.0,16,1,1
1349061,02:32.0,135,1,1
587663,30:04.0,96,1,1
72828,07:59.0,87,1,1
1318304,35:44.0,47,1,1
1263992,29:11.0,94,1,1
371711,58:36.0,48,1,1
996699,02:15.0,113,1,1
1368789,59:41.0,53,1,1
429126,23:51.0,113,1,1
679084,46:29.0,45,1,1
425614,09:38.0,22,1,1
409799,33:46.0,8,1,1
1052508,31:54.0,32,1,1
404798,03:00.0,138,1,1
1388563,10:15.0,130,1,1
1252293,45:06.0,56,1,1
854415,46:18.0,14,1,1
598609,38:39.0,74,1,1
84275,14:59.0,89,1,1
1022415,53:41.0,78,1,1
1004711,33:16.0,99,1,1
54958,50:05.0,66,1,1
1230504,24:31.0,58,1,1
656253,14:45.0,55,1,1
889526,00:52.0,37,1,1
679422,03:06.0,136,1,1
1391079,25:23.0,8,1,1
275836,31:48.0,69,1,1
787425,33:11.0,33,1,1
708596,11:27.0,77,1,1
791361,42:46.0,99,1,1
1240849,58:17.0,95,1,1
433148,19:09.0,129,1,1
169436,12:13.0,61,1,1
57929,14:46.0,36,1,1
1163388,40:52.0,22,1,1
1319884,42:20.0,21,1,1
76913,46:46.0,64,1,1
651553,27:37.0,36,1,1
785782,35:57.0,16,1,1
982049,00:51.0,72,1,1
907797,35:07.0,61,1,1
712443,37:38.0,109,1,1
583089,55:13.0,73,1,1
564666,43:45.0,122,1,1
213137,57:26.0,79,1,1
181318,09:44.0,100,1,1
146522,31:29.0,136,1,1
395979,55:18.0,131,1,1
592953,23:26.0,102,1,1
1017798,58:14.0,36,1,1
436517,53:59.0,18,1,1
608098,30:45.0,22,1,1
728593,16:31.0,3,1,1
581300,38:13.0,128,1,1
658171,03:10.0,119,1,1
760266,59:59.0,67,1,1
926397,33:37.0,44,1,1
1080729,16:57.0,12,1,1
662024,11:03.0,127,1,1
5423,14:53.0,41,1,1
1190799,36:46.0,18,1,1
597988,29:07.0,127,1,1
904488,11:37.0,119,1,1
431811,51:01.0,104,1,1
1300863,39:29.0,80,1,1
429195,11:55.0,119,1,1
1166551,05:25.0,118,1,1
34955,45:54.0,56,1,1
529601,22:16.0,108,1,1
841511,56:15.0,88,1,1
810608,28:55.0,23,1,1
790379,13:25.0,121,1,1
635778,56:44.0,80,1,1
1367269,46:55.0,58,1,1
427675,17:53.0,135,1,1
1177689,41:10.0,68,1,1
30687,47:15.0,3,1,1
271800,11:36.0,127,1,1
172244,54:34.0,111,1,1
1196189,06:54.0,86,1,1
696774,55:47.0,137,1,1
1317826,39:12.0,101,1,1
573431,42:18.0,99,1,1
1307524,39:25.0,33,1,1
119446,39:40.0,10,1,1
1403465,02:48.0,55,1,1
56203,15:50.0,52,1,1
129811,23:52.0,7,1,1
1192236,39:18.0,62,1,1
133120,37:24.0,88,1,1
511161,07:03.0,49,1,1
566355,13:54.0,114,1,1
840638,00:44.0,19,1,1
722307,40:46.0,128,1,1
1261536,25:45.0,125,1,1
74832,26:54.0,59,1,1
573285,21:47.0,52,1,1
62990,01:51.0,79,1,1
26923,31:35.0,94,1,1
384535,39:39.0,117,1,1
1007184,05:55.0,80,1,1
1109989,47:59.0,36,1,1
745702,35:29.0,94,1,1
1217016,38:47.0,109,1,1
448356,21:27.0,54,1,1
746343,33:42.0,26,1,1
1100002,53:12.0,58,1,1
206021,32:18.0,135,1,1
391980,28:00.0,133,1,1
210349,52:35.0,52,1,1
1245257,33:58.0,104,1,1
638506,48:02.0,88,1,1
754046,32:11.0,84,1,1
144378,22:30.0,46,1,1
1346024,44:17.0,32,1,1
191952,58:37.0,121,1,1
831166,16:52.0,113,1,1
152891,55:20.0,80,1,1
656837,47:08.0,29,1,1
254130,21:55.0,102,1,1
1101917,29:12.0,87,1,1
822553,11:48.0,80,1,1
356231,00:51.0,25,1,1
389361,54:29.0,65,1,1
929875,26:26.0,121,1,1
513497,37:13.0,115,1,1
76475,25:07.0,53,1,1
401220,55:49.0,84,1,1
37288,32:48.0,81,1,1
958262,47:13.0,25,1,1
1400110,00:19.0,15,1,1
868985,54:20.0,70,1,1
835208,49:10.0,93,1,1
828218,32:51.0,42,1,1
859012,05:21.0,4,1,1
373194,15:49.0,67,1,1
850983,33:54.0,12,1,1
451333,22:34.0,132,1,1
146997,59:29.0,68,1,1
1208486,52:17.0,20,1,1
662041,23:40.0,14,1,1
735088,47:09.0,132,1,1
1039753,12:28.0,96,1,1
1230424,25:41.0,9,1,1
621254,02:58.0,4,1,1
115055,34:54.0,66,1,1
1193899,13:58.0,136,1,1
602688,41:05.0,84,1,1
435495,07:38.0,138,1,1
841657,38:37.0,16,1,1
141819,57:37.0,19,1,1
683598,21:10.0,111,1,1
1331125,42:48.0,108,1,1
55599,45:01.0,37,1,1
22944,33:14.0,105,1,1
302394,54:05.0,104,1,1
599943,39:24.0,17,1,1
1325569,53:10.0,137,1,1
189473,48:25.0,58,1,1
1367544,01:45.0,39,1,1
931020,02:42.0,58,1,1
1075090,42:03.0,93,1,1
1238367,09:43.0,33,1,1
596611,35:25.0,133,1,1
1085624,26:37.0,65,1,1
551536,21:25.0,53,1,1
254754,09:05.0,23,1,1
1143288,53:16.0,126,1,1
430234,32:30.0,65,1,1
782178,54:14.0,51,1,1
916742,39:13.0,22,1,1
125208,47:36.0,108,1,1
64444,42:57.0,81,1,1
887007,26:36.0,44,1,1
1288354,02:36.0,127,1,1
1165947,52:23.0,117,1,1
889692,52:40.0,35,1,1
1203683,06:47.0,95,1,1
1406708,24:49.0,11,1,1
1033716,23:29.0,9,1,1
1055133,47:06.0,80,1,1
349879,42:05.0,132,1,1
471210,47:18.0,74,1,1
823721,30:58.0,17,1,1
303436,51:32.0,102,1,1
1046288,40:08.0,23,1,1
409939,58:23.0,135,1,1
461094,25:01.0,136,1,1
1103202,08:42.0,25,1,1
1053258,11:00.0,59,1,1
1106288,47:52.0,59,1,1
425428,36:20.0,18,1,1
397350,19:57.0,105,1,1
1399260,48:07.0,6,1,1
568330,59:26.0,116,1,1
229868,10:42.0,72,1,1
1345403,19:17.0,51,1,1
550414,15:25.0,80,1,1
1026145,39:30.0,125,1,1
294027,57:00.0,62,1,1
267973,36:14.0,52,1,1
1288048,45:02.0,58,1,1
631078,09:41.0,35,1,1
651390,50:28.0,9,1,1
849838,41:37.0,115,1,1
1090473,02:21.0,25,1,1
996991,32:01.0,138,1,1
128188,14:14.0,66,1,1
1193750,23:29.0,23,1,1
1270129,23:24.0,9,1,1
1636,01:08.0,133,1,1
533142,19:04.0,119,1,1
354436,33:38.0,29,1,1
233323,49:35.0,28,1,1
520510,47:49.0,6,1,1
728779,55:08.0,134,1,1
1171088,55:28.0,70,1,1
546836,59:59.0,45,1,1
416308,14:08.0,127,1,1
136280,15:00.0,65,1,1
1128592,15:48.0,101,1,1
710299,48:42.0,33,1,1
1286525,13:35.0,44,1,1
737166,41:05.0,38,1,1
44885,28:23.0,113,1,1
693591,35:23.0,53,1,1
1265323,16:35.0,2,1,1
512833,07:16.0,129,1,1
1059939,28:27.0,21,1,1
751321,49:49.0,99,1,1
708533,30:01.0,37,1,1
1035007,22:34.0,54,1,1
443006,06:59.0,43,1,1
1299406,58:15.0,15,1,1
1265615,37:39.0,67,1,1
521841,27:41.0,63,1,1
415893,40:36.0,122,1,1
536952,44:13.0,135,1,1
1111735,49:17.0,77,1,1
1201579,14:28.0,108,1,1
712632,55:15.0,25,1,1
193864,43:00.0,18,1,1
1021170,31:05.0,112,1,1
766489,15:28.0,135,1,1
1233976,57:36.0,79,1,1
993905,36:41.0,62,1,1
712844,06:15.0,108,1,1
590225,38:14.0,93,1,1
37574,34:34.0,33,1,1
1038322,45:44.0,134,1,1
1203225,39:02.0,55,1,1
808985,32:28.0,50,1,1
599528,17:56.0,108,1,1
1113427,55:22.0,94,1,1
178281,57:55.0,33,1,1
848086,16:38.0,24,1,1
751149,43:17.0,23,1,1
944439,01:49.0,6,1,1
376440,42:24.0,61,1,1
897140,43:03.0,51,1,1
560361,51:33.0,96,1,1
1273126,00:49.0,86,1,1
555744,28:11.0,28,1,1
1263757,06:30.0,18,1,1
503587,02:34.0,9,1,1
770170,47:43.0,5,1,1
1052428,01:16.0,103,1,1
316151,32:01.0,46,1,1
525173,25:47.0,123,1,1
763741,01:52.0,121,1,1
240645,00:54.0,110,1,1
268385,38:36.0,102,1,1
135201,11:15.0,88,1,1
663166,16:56.0,62,1,1
197548,22:54.0,129,1,1
1342961,10:24.0,96,1,1
1346711,31:22.0,94,1,1
385345,11:38.0,119,1,1
915019,27:35.0,118,1,1
506086,44:22.0,70,1,1
919347,54:12.0,56,1,1
95161,09:01.0,51,1,1
800578,08:32.0,87,1,1
494576,50:26.0,80,1,1
406338,04:40.0,126,1,1
213240,29:14.0,108,1,1
400991,47:11.0,42,1,1
240290,13:24.0,6,1,1
1210029,45:33.0,60,1,1
852875,01:06.0,86,1,1
779785,00:52.0,123,1,1
1224659,22:52.0,106,1,1
175888,31:10.0,9,1,1
1336074,55:33.0,93,1,1
1074449,36:42.0,80,1,1
1397591,37:41.0,16,1,1
1009686,22:23.0,43,1,1
192619,55:29.0,35,1,1
804216,28:54.0,22,1,1
1121665,07:47.0,17,1,1
873605,13:23.0,134,1,1
308096,38:34.0,128,1,1
456079,57:06.0,109,1,1
702147,30:33.0,77,1,1
1203176,33:37.0,72,1,1
566850,37:30.0,108,1,1
1152259,00:09.0,80,1,1
776665,26:23.0,59,1,1
278647,33:36.0,25,1,1
509833,36:04.0,99,1,1
912102,41:20.0,113,1,1
718314,17:20.0,109,1,1
815663,48:10.0,52,1,1
1175373,20:17.0,23,1,1
396709,10:36.0,99,1,1
82051,38:44.0,6,1,1
1204493,21:47.0,129,1,1
659024,46:11.0,7,1,1
269284,29:35.0,116,1,1
1183199,58:36.0,66,1,1
144730,55:23.0,87,1,1
845364,49:06.0,23,1,1
1256916,55:08.0,3,1,1
197591,34:36.0,97,1,1
1041001,33:49.0,89,1,1
184607,09:59.0,79,1,1
501429,31:50.0,9,1,1
1059647,41:54.0,66,1,1
59784,08:12.0,53,1,1
1308898,54:58.0,38,1,1
1005876,27:44.0,120,1,1
1169823,59:43.0,118,1,1
1092797,46:15.0,59,1,1
1305841,11:21.0,135,1,1
1380233,36:41.0,100,1,1
546355,35:20.0,100,1,1
897017,45:20.0,95,1,1
1064436,00:17.0,11,1,1
1271835,10:26.0,4,1,1
607434,41:34.0,125,1,1
1339801,52:59.0,107,1,1
1132402,16:38.0,124,1,1
900715,57:36.0,44,1,1
901007,32:58.0,82,1,1
1110278,17:43.0,39,1,1
8314,17:35.0,137,1,1
1269087,00:23.0,64,1,1
171743,34:17.0,86,1,1
610182,22:22.0,85,1,1
1007078,12:57.0,130,1,1
120511,43:43.0,129,1,1
520278,57:58.0,111,1,1
204458,21:11.0,69,1,1
1143932,49:31.0,68,1,1
452189,46:54.0,119,1,1
253924,58:47.0,106,1,1
866924,56:27.0,103,1,1
307781,55:34.0,25,1,1
248428,54:35.0,113,1,1
232278,32:15.0,73,1,1
999295,55:30.0,109,1,1
924711,11:53.0,76,1,1
1247378,33:28.0,10,1,1
836542,36:13.0,95,1,1
432644,44:07.0,39,1,1
168932,50:44.0,18,1,1
71689,21:04.0,33,1,1
1126660,41:51.0,68,1,1
400788,48:19.0,57,1,1
1061273,48:00.0,50,1,1
25094,21:08.0,24,1,1
1013035,39:47.0,135,1,1
532575,48:36.0,46,1,1
342540,31:07.0,53,1,1
312587,48:18.0,26,1,1
1135150,31:56.0,123,1,1
219105,57:41.0,63,1,1
1302340,25:37.0,46,1,1
1407398,47:15.0,73,1,1
39203,42:43.0,2,1,1
37972,25:06.0,44,1,1
264847,19:55.0,3,1,1
603999,27:43.0,5,1,1
1042727,44:15.0,39,1,1
1382772,58:30.0,2,1,1
122337,33:38.0,95,1,1
142649,27:49.0,84,1,1
746698,29:56.0,22,1,1
329490,15:19.0,19,1,1
655964,54:43.0,119,1,1
143585,03:20.0,63,1,1
1394717,10:27.0,49,1,1
1239747,03:50.0,92,1,1
99569,44:14.0,47,1,1
710159,34:24.0,15,1,1
264810,57:01.0,43,1,1
837186,17:23.0,113,1,1
1026208,36:15.0,108,1,1
1383402,16:16.0,32,1,1
50687,16:54.0,8,1,1
502083,26:36.0,94,1,1
917791,37:05.0,24,1,1
948926,27:56.0,16,1,1
378296,04:20.0,127,1,1
303466,40:24.0,123,1,1
763880,07:53.0,72,1,1
1178506,45:19.0,64,1,1
1143882,15:26.0,51,1,1
1322788,54:03.0,88,1,1
1032561,25:52.0,5,1,1
1035266,16:22.0,124,1,1
876612,04:48.0,60,1,1
213393,45:45.0,92,1,1
718052,41:18.0,76,1,1
1340641,15:02.0,119,1,1
1396960,33:33.0,117,1,1
562495,43:32.0,73,1,1
792616,51:36.0,53,1,1
1150460,23:21.0,12,1,1
527722,23:08.0,136,1,1
1384368,19:05.0,116,1,1
867658,14:28.0,3,1,1
588612,57:57.0,23,1,1
84494,41:29.0,8,1,1
1249220,28:05.0,7,1,1
579956,07:32.0,119,1,1
1364594,22:46.0,118,1,1
776927,20:44.0,84,1,1
553965,44:15.0,131,1,1
555047,32:55.0,126,1,1
407393,13:04.0,7,1,1
1374501,16:36.0,136,1,1
449843,03:24.0,52,1,1
962368,25:12.0,51,1,1
304654,40:47.0,113,1,1
514217,55:54.0,113,1,1
97209,35:03.0,132,1,1
313075,57:49.0,13,1,1
1102053,37:58.0,72,1,1
754989,17:39.0,85,1,1
277349,04:58.0,56,1,1
1299250,16:38.0,108,1,1
517088,16:09.0,118,1,1
1091107,00:58.0,104,1,1
115417,33:37.0,87,1,1
454380,32:05.0,23,1,1
78878,58:50.0,137,1,1
1177596,32:35.0,59,1,1
318471,32:14.0,76,1,1
977751,11:35.0,64,1,1
1265536,19:37.0,46,1,1
415923,02:03.0,77,1,1
214083,24:00.0,45,1,1
1260275,29:44.0,37,1,1
932633,44:47.0,10,1,1
492800,52:24.0,58,1,1
831617,29:51.0,122,1,1
675619,00:24.0,65,1,1
1191828,29:01.0,99,1,1
627358,13:01.0,79,1,1
1149209,49:48.0,46,1,1
88696,35:14.0,134,1,1
1154951,59:09.0,120,1,1
672725,06:23.0,73,1,1
780731,26:46.0,69,1,1
1303541,59:35.0,11,1,1
983224,27:12.0,10,1,1
1252924,01:16.0,128,1,1
899898,32:07.0,76,1,1
237286,08:39.0,70,1,1
303586,27:04.0,129,1,1
785643,58:56.0,79,1,1
1376605,32:27.0,57,1,1
968156,30:53.0,45,1,1
1056311,19:49.0,31,1,1
225633,18:09.0,20,1,1
774305,08:16.0,8,1,1
1286040,22:25.0,133,1,1
596853,39:34.0,130,1,1
1381119,53:47.0,110,1,1
703691,18:32.0,57,1,1
808351,25:46.0,22,1,1
806954,48:40.0,118,1,1
1215257,52:44.0,63,1,1
990984,10:55.0,85,1,1
801026,20:02.0,81,1,1
626837,41:17.0,78,1,1
355056,16:06.0,67,1,1
321588,37:55.0,66,1,1
911674,39:47.0,104,1,1
438605,40:17.0,31,1,1
88427,14:07.0,32,1,1
397091,30:49.0,92,1,1
1123149,22:29.0,121,1,1
154959,12:25.0,76,1,1
527782,20:20.0,93,1,1
746296,28:41.0,135,1,1
863250,38:02.0,120,1,1
367376,56:00.0,109,1,1
1096142,21:24.0,93,1,1
803960,59:24.0,31,1,1
650547,31:57.0,135,1,1
813446,34:42.0,129,1,1
887615,07:50.0,77,1,1
321571,48:27.0,74,1,1
416882,13:57.0,59,1,1
33717,48:53.0,58,1,1
870243,38:16.0,46,1,1
563454,47:07.0,18,1,1
631228,45:18.0,10,1,1
33571,24:04.0,106,1,1
1120092,18:11.0,23,1,1
45270,52:29.0,11,1,1
235560,52:38.0,137,1,1
218640,23:23.0,91,1,1
493613,19:15.0,102,1,1
369557,08:33.0,135,1,1
612711,04:02.0,59,1,1
428220,08:43.0,101,1,1
288003,50:55.0,115,1,1
865646,57:46.0,101,1,1
954276,56:04.0,6,1,1
189838,35:29.0,25,1,1
415345,53:34.0,18,1,1
8516,51:22.0,95,1,1
414326,11:55.0,119,1,1
1326080,41:35.0,115,1,1
383168,38:19.0,90,1,1
312082,34:30.0,97,1,1
989759,39:37.0,91,1,1
54032,27:29.0,120,1,1
582638,09:14.0,20,1,1
1101111,53:16.0,8,1,1
498233,08:41.0,62,1,1
228610,27:16.0,130,1,1
712705,47:04.0,66,1,1
1224500,26:45.0,94,1,1
952962,41:11.0,124,1,1
965471,33:38.0,91,1,1
434489,57:59.0,101,1,1
905308,57:04.0,87,1,1
104434,37:16.0,60,1,1
748726,39:13.0,59,1,1
1113059,23:52.0,51,1,1
268999,09:56.0,81,1,1
773947,27:36.0,39,1,1
561436,37:41.0,35,1,1
234870,20:22.0,119,1,1
1330096,07:49.0,74,1,1
312036,16:28.0,72,1,1
1079760,17:59.0,129,1,1
234475,56:28.0,114,1,1
1376817,42:40.0,71,1,1
1337710,28:57.0,90,1,1
226088,48:39.0,81,1,1
655854,20:01.0,98,1,1
358631,30:47.0,84,1,1
1041389,24:43.0,43,1,1
932109,35:13.0,93,1,1
1125465,38:15.0,88,1,1
254126,21:48.0,27,1,1
914734,52:08.0,49,1,1
36007,22:19.0,127,1,1
930609,38:56.0,72,1,1
73963,05:47.0,57,1,1
507994,56:21.0,51,1,1
886390,24:57.0,65,1,1
62602,19:46.0,46,1,1
1270116,52:21.0,15,1,1
129443,34:10.0,127,1,1
823705,39:29.0,82,1,1
74404,48:29.0,79,1,1
1056162,35:07.0,45,1,1
12134,02:29.0,2,1,1
1317003,24:20.0,135,1,1
365060,44:51.0,54,1,1
103744,46:52.0,31,1,1
620451,51:05.0,52,1,1
423185,47:41.0,45,1,1
150983,44:49.0,67,1,1
120601,16:19.0,60,1,1
305819,15:49.0,8,1,1
351661,59:14.0,38,1,1
1274507,29:25.0,102,1,1
809888,08:22.0,81,1,1
182994,39:42.0,38,1,1
1030861,13:33.0,28,1,1
1263146,24:09.0,2,1,1
625383,37:53.0,137,1,1
1071608,42:48.0,123,1,1
1086003,48:37.0,12,1,1
446062,17:16.0,46,1,1
1254842,22:03.0,40,1,1
307276,22:10.0,138,1,1
1183876,14:50.0,13,1,1
1159485,40:36.0,128,1,1
181889,34:19.0,127,1,1
441688,19:34.0,78,1,1
865620,33:41.0,88,1,1
390888,33:44.0,35,1,1
858524,40:57.0,129,1,1
5061,50:46.0,46,1,1
369374,40:08.0,24,1,1
1031691,12:35.0,135,1,1
1205376,33:41.0,32,1,1
823124,53:34.0,7,1,1
14885,06:39.0,71,1,1
23730,06:09.0,96,1,1
38878,08:19.0,88,1,1
738195,51:34.0,133,1,1
1234095,30:09.0,100,1,1
1057330,48:19.0,120,1,1
842357,36:41.0,60,1,1
1088465,13:30.0,103,1,1
959855,29:03.0,94,1,1
506843,25:59.0,85,1,1
905952,10:12.0,17,1,1
716947,06:42.0,67,1,1
290356,17:41.0,80,1,1
1073168,22:30.0,123,1,1
294269,19:20.0,122,1,1
934648,08:20.0,110,1,1
382750,41:15.0,78,1,1
213330,56:52.0,45,1,1
1017413,56:51.0,136,1,1
455628,08:02.0,92,1,1
654002,12:42.0,27,1,1
635436,00:53.0,7,1,1
650670,59:47.0,37,1,1
1102279,42:30.0,6,1,1
1102508,16:24.0,125,1,1
1070440,58:29.0,10,1,1
1163985,58:04.0,25,1,1
52363,38:13.0,23,1,1
1399705,39:20.0,16,1,1
68759,43:29.0,65,1,1
684072,55:46.0,98,1,1
403042,04:07.0,29,1,1
825563,02:42.0,44,1,1
617872,19:43.0,21,1,1
889244,02:15.0,7,1,1
549863,23:10.0,135,1,1
1138300,23:40.0,72,1,1
708918,59:45.0,108,1,1
264734,48:34.0,96,1,1
629422,17:22.0,110,1,1
1146172,42:15.0,93,1,1
1256880,07:43.0,9,1,1
1331553,31:42.0,128,1,1
1126939,13:06.0,59,1,1
404061,32:25.0,53,1,1
1364162,05:42.0,109,1,1
451990,13:25.0,37,1,1
688234,55:08.0,113,1,1
579349,51:07.0,44,1,1
546717,06:06.0,28,1,1
1295114,13:07.0,120,1,1
480666,59:52.0,112,1,1
987655,56:59.0,59,1,1
741945,50:32.0,100,1,1
1236594,38:55.0,19,1,1
807730,22:21.0,58,1,1
1232031,40:52.0,71,1,1
1323498,20:12.0,40,1,1
118274,18:23.0,5,1,1
